pre_hit_hard_or_soft,pre_hit_total,dealer_upcard,bust_causing_card,busted_total,replacement_card,final_hand_outcome,split_hand_status,double_status,player_cards_before_hit,opportunities,rescue_attempts,survival_probability,final_win_probability,final_push_probability,final_loss_probability,average_total_result,incremental_rescue_ev_versus_declining,standard_error,confidence_interval_95_low,confidence_interval_95_high,recommended_decision
hard,12,10,10,22,,loss,False,False,2-A-A-2-6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,7-3-2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,4-3-5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-5-3-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,4-6-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-6-5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-4-5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-4-6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-6-4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,7-2-3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-5-4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,6-3-3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,5-2-3-2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-2-9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-2-4-3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,5-2-5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,5-A-6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-4-A-6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-3-8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-3-6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-7-2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,5-3-4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,4-5-3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,5-5-2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,4-2-6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-2-3-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,5-4-3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-4-7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,True,False,8-4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-6-3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-3-A-7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-8-2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,7-A-4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,6-4-2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-7-4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-A-8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-A-9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-A-2-3-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-7-3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-5-6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,6-2-3-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-3-3-3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,6-A-5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-2-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,4-A-2-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-A-3-A-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,6-2-4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-3-2-A-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,6-A-A-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-4-4-A,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,5-A-2-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-3-2-6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-2-8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,True,False,8-2-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,3-5-2-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-3-3-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-3-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,4-4-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,4-A-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-4-2-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,A-4-3-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-2-A-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,8-2-2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-A-2-7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-2-4-4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,,loss,False,False,2-5-5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uncertain
hard,12,10,10,22,10,loss,False,False,2-10,56,56,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,decline
hard,12,10,10,22,10,loss,False,False,4-8,12,12,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,10,loss,False,False,10-2,60,60,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,decline
hard,12,10,10,22,10,loss,False,False,9-3,18,18,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,10,loss,False,False,7-5,17,17,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,10,loss,False,False,3-9,13,13,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,10,loss,False,False,5-7,15,15,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,10,loss,False,False,6-6,14,14,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,10,loss,False,False,8-4,14,14,0.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,8-4,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,4-8,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,10-2,5,5,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,9-3,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,6-6,4,4,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,7-5,4,4,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,2-10,8,8,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,loss,False,False,5-7,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,2,push,False,False,9-3,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,2,push,False,False,7-5,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,2,push,False,False,4-8,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,2,push,False,False,10-2,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,2,push,False,False,8-4,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,2,win,False,False,4-8,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,2,win,False,False,2-10,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,2,win,False,False,5-7,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,2,win,False,False,10-2,5,5,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,2,win,False,False,7-5,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,loss,False,False,2-10,13,13,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,3-9,4,4,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,10-2,11,11,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,6-6,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,5-7,4,4,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,9-3,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,4-8,5,5,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,8-4,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,loss,False,False,7-5,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,3,push,False,False,7-5,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,3,push,False,False,2-10,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,3,win,False,False,2-10,5,5,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,win,False,False,10-2,6,6,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,win,False,False,4-8,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,win,False,False,8-4,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,win,False,False,9-3,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,win,False,False,3-9,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,win,False,False,7-5,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,3,win,False,False,6-6,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,4,loss,False,False,2-10,21,21,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,10-2,13,13,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,9-3,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,8-4,7,7,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,7-5,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,6-6,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,3-9,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,4-8,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,loss,False,False,5-7,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,4,push,False,False,8-4,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,4,win,False,False,8-4,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,4,win,False,False,4-8,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,4,win,False,False,10-2,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,4,win,False,False,9-3,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,4,win,False,False,2-10,4,4,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,4,win,False,False,5-7,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,5,loss,False,False,3-9,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,4-8,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,2-10,8,8,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,10-2,6,6,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,5-7,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,7-5,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,8-4,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,9-3,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,loss,False,False,6-6,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,5,push,False,False,10-2,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,5,push,False,False,7-5,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,5,win,False,False,10-2,5,5,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,5,win,False,False,9-3,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,5,win,False,False,7-5,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,5,win,False,False,5-7,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,5,win,False,False,8-4,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,5,win,False,False,2-10,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,6,loss,False,False,2-10,8,8,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,6,loss,False,False,10-2,9,9,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,6,loss,False,False,4-8,5,5,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,6,loss,False,False,3-9,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,6,loss,False,False,6-6,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,6,loss,False,False,8-4,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,6,push,False,False,2-10,3,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,6,push,False,False,5-7,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,6,push,False,False,6-6,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,6,push,False,False,4-8,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,6,win,False,False,2-10,6,6,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,6,win,False,False,6-6,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,6,win,False,False,4-8,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,6,win,False,False,5-7,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,6,win,False,False,10-2,5,5,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,6,win,False,False,3-9,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,loss,False,False,10-2,6,6,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,loss,False,False,2-10,5,5,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,loss,False,False,8-4,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,loss,False,False,5-7,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,loss,False,False,3-9,3,3,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,loss,False,False,4-8,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,loss,False,False,6-6,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,loss,False,False,9-3,2,2,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,7,push,False,False,10-2,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,7,push,False,False,5-7,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,7,push,False,False,4-8,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,7,push,False,False,2-10,3,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,7,win,False,False,5-7,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,4-8,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,8-4,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,3-9,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,9-3,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,2-10,6,6,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,10-2,6,6,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,7-5,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,7,win,False,False,6-6,1,1,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,8,loss,False,False,6-6,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,8,loss,False,False,2-10,1,1,1.0,0.0,0.0,1.0,-1.5,-0.5,0.0,-0.5,-0.5,uncertain
hard,12,10,10,22,8,push,False,False,2-10,13,13,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,8,push,False,False,10-2,6,6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,8,push,False,False,5-7,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,8,push,False,False,3-9,4,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,8,push,False,False,8-4,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,8,push,False,False,6-6,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,uncertain
hard,12,10,10,22,8,win,False,False,2-10,11,11,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,8,win,False,False,3-9,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,8,win,False,False,10-2,13,13,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,8,win,False,False,7-5,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,8,win,False,False,6-6,3,3,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
hard,12,10,10,22,8,win,False,False,5-7,2,2,1.0,1.0,0.0,0.0,1.5,2.5,0.0,2.5,2.5,uncertain
